Date,Score,Comment,Store,Year
01/2/2023 11:42:23,3 - Ruim,A massagem que recebi não foi modeladora como solicitei faço essa massagem por muitos anos e sei reconhecer,Copacabana,2023
01/2/2023 11:42:44,10 - Excelente!,,Santos,2023
01/2/2023 11:42:48,10 - Excelente!,Eu só tenho a agradecer o procedimento que foi feito foi bem melhor do que um que eu paguei vcs estão de parabéns com o atendimento e dedicação de vcs .,Londrina,2023
01/2/2023 11:43:01,9 - Ótimo,,Santos,2023
01/2/2023 11:43:59,9 - Ótimo,,Itaim,2023
01/2/2023 11:44:26,9 - Ótimo,,Londrina,2023
01/2/2023 11:44:55,10 - Excelente!,Simples espetacularrrrrrrr ,Campinas,2023
01/2/2023 11:45:12,8 - Bom,,Barra da Tijuca,2023
01/2/2023 11:45:26,10 - Excelente!,,Copacabana,2023
01/2/2023 11:46:36,10 - Excelente!,,Santo Amaro,2023
01/2/2023 11:46:42,10 - Excelente!,,Paulista,2023
01/2/2023 11:46:48,10 - Excelente!,,Barra da Tijuca,2023
01/2/2023 11:47:53,10 - Excelente!,,Londrina,2023
01/2/2023 11:48:57,9 - Ótimo,,Santo Amaro,2023
01/2/2023 11:49:50,10 - Excelente!,Tudo certo.,Santos,2023
01/2/2023 11:50:21,10 - Excelente!,,Sorocaba,2023
01/2/2023 11:50:26,10 - Excelente!,Não ,Santos,2023
01/2/2023 11:50:55,10 - Excelente!,,Itaim,2023
01/2/2023 11:51:51,10 - Excelente!,"Fui atendida no horário marcado, a biomédica que realizou o meu procedimento foi uma ótima profissional (me explicou passo a passo e me deu dicas valiosas).",Tatuapé,2023
01/2/2023 11:52:17,10 - Excelente!,,Santo Amaro,2023
01/2/2023 11:54:45,10 - Excelente!,,Santo Amaro,2023
01/2/2023 11:54:50,9 - Ótimo,Nenhuma,Ribeirão Preto,2023
01/2/2023 11:55:15,10 - Excelente!,Fui bem atendida pela Julie e a  sub gerente Tamires foram um amor .,Lapa,2023
01/2/2023 11:57:27,8 - Bom,,Santo Amaro,2023
01/2/2023 11:57:50,10 - Excelente!,,Ipiranga,2023
01/2/2023 12:00:26,10 - Excelente!,Não ,Londrina,2023
01/2/2023 12:01:50,10 - Excelente!,Continuar com esse atendimento aconchegante....,Ribeirão Preto,2023
01/2/2023 12:01:53,10 - Excelente!,"Atendimento foi rápido, gostei. Esqueci de marcar o retorno mas também não fui lembrada na saída, pois estava recebendo informações sobre os valores de outros serviços ofertados.",Moema,2023
01/2/2023 12:03:24,10 - Excelente!,Todas as meninas são extremamente atenciosas ,Paulista,2023
01/2/2023 12:06:58,6 - Médio,Foi a 5a vez que fiz as aplicações de Enzimas e  TODAS as vezes fiquei muito tempo esperando além do meu horário agendado. A menor espera foi de 20 minutos e a maior de mais de 1 hora,Tatuapé,2023
01/2/2023 12:07:10,9 - Ótimo,"Tenho na verdade algumas perguntas: Eu tenho 40% de desconto em qualquer procedimento?, porque foi o que me passaram… . Vocês possuem outra unidade em BH? Eu também não sei como funciona a massagem modeladora mas a que eu fiz, ela fez do pescoço até os ombros mas ela disse que essa massagem não tinha pescoço e ombros, poderia ter sim, mas amei eu que tenho problema de coluna melhorou muito no dia!!  Vocês possuem o método Renata França, que engloba a massagem modeladora e a drenagem? vocês fazem parcerias com influenciadores? É isso muito obrigada e Feliz ano novo pra todos!! ",Belo Horizonte,2023
01/2/2023 12:07:25,10 - Excelente!,"Gostaria, por conta do limite baixo do meu cartão, poder parcelar em cheques. Facilitaria muito. Obrigada.",Copacabana,2023
01/2/2023 12:18:38,9 - Ótimo,Não ,Santo Amaro,2023
01/2/2023 12:30:50,8 - Bom,Eu achei que foi muito rápida a sessão e ficaram cravos pra tirar.,Sorocaba,2023
01/2/2023 12:32:37,9 - Ótimo,,Sorocaba,2023
01/2/2023 12:34:23,10 - Excelente!,"Atendimento muito cordial, educado, procedimento maravilhoso, a única crítica é a abordagem e insistência em fechar um pacote de forma desconfortável tive que falar que não fecharia agora umas 20 X, me senti até mal por estar lá na hora, mas gostei muito da avaliação e do peeling.",Moema,2023
01/2/2023 12:34:36,9 - Ótimo,Fui Muito bem atendida....,Lapa,2023
01/2/2023 12:36:08,10 - Excelente!,,Campinas,2023
01/2/2023 12:41:22,10 - Excelente!,Não ,Paulista,2023
01/2/2023 12:52:07,9 - Ótimo,,Londrina,2023
01/2/2023 12:53:22,10 - Excelente!,,Tatuapé,2023
01/2/2023 12:55:40,10 - Excelente!,,Santos,2023
01/2/2023 12:57:26,10 - Excelente!,"Todos estão de parabéns da recepção ,a quem vai nos avaliar e a quem faz o procedimento no cliente ",Tijuca,2023
01/2/2023 13:16:10,10 - Excelente!,,Tatuapé,2023
01/2/2023 13:16:20,9 - Ótimo,"Qd a gt fechar o pct dar um brinde, tipo uma limpeza de pele ou alguma seçao",Londrina,2023
01/2/2023 13:18:02,9 - Ótimo,Não ,Londrina,2023
01/2/2023 13:20:48,9 - Ótimo,,Sorocaba,2023
01/2/2023 13:25:52,9 - Ótimo,"Algumas vezes o aparelho de radiofrequência  não está  funcionando .
Desta vez foi tudo bem, dia de pouco movimento e não teve demora.",Paulista,2023
01/2/2023 13:33:27,10 - Excelente!,,Tijuca,2023
01/2/2023 13:40:09,5 - Abaixo do esperado,"Eu mandei mensagem falando que iria atrasar e o horário que estaria chegando se teria possibilidade de ser a tendida.Me responderam que sim,ao chegar na clínica me disseram que teria duas pessoas antes de mim e seria atendida passada  uma hora , fiquei sentada na resepção por uma hora não entrou nem saiu ninguém ",Campinas,2023
01/2/2023 13:49:11,9 - Ótimo,,Santo Amaro,2023
01/2/2023 14:10:49,10 - Excelente!,,Sorocaba,2023
01/2/2023 14:12:18,8 - Bom,A unidade precisa de uma pintura nova ,Campinas,2023
01/2/2023 14:20:39,10 - Excelente!,"Todos são muito educados e atendem muito bem ,mais esperava um resultado maior do sculptra ",Sorocaba,2023
01/2/2023 14:24:37,10 - Excelente!,Tudo ótimo,Belo Horizonte,2023
01/2/2023 14:28:27,9 - Ótimo,,Sorocaba,2023
01/2/2023 14:40:46,7 - Regular,Não recebi mensagem para confirmar o atendimento e a limpeza de pele foi bem dolorida. ,Tatuapé,2023
01/2/2023 15:20:49,10 - Excelente!,,Belo Horizonte,2023
01/2/2023 16:08:12,10 - Excelente!,,Belo Horizonte,2023
01/2/2023 16:48:59,9 - Ótimo,,Copacabana,2023
01/2/2023 16:56:55,9 - Ótimo,Não ,Tucuruvi,2023
01/2/2023 16:58:26,9 - Ótimo,,Paulista,2023
01/2/2023 16:58:41,10 - Excelente!,Para a unidade de Moema está faltando a máquina de café que foi retirada e não voltou mais,Moema,2023
01/2/2023 17:03:57,9 - Ótimo,,Copacabana,2023
01/2/2023 17:34:43,10 - Excelente!,,Moema,2023
01/2/2023 17:47:44,10 - Excelente!,,Sorocaba,2023
01/2/2023 18:06:40,10 - Excelente!,,Londrina,2023
01/2/2023 18:55:13,7 - Regular,"Eu senti muita dor na dermoroller mas pernas, muita dor mesmo. Poderiam ter anestésico local. Depois do procedimento eu fui pesquisar e vi que tem como",Itaim,2023
01/2/2023 19:05:52,10 - Excelente!,,Sorocaba,2023
01/2/2023 20:16:20,10 - Excelente!,,Santos,2023
01/2/2023 23:24:24,10 - Excelente!,,Ribeirão Preto,2023
01/2/2023 23:50:21,10 - Excelente!,,Ipiranga,2023
01/2/2023 23:50:57,9 - Ótimo,,Tucuruvi,2023
01/3/2023 11:13:18,9 - Ótimo,Já passar os valores promocionais caso haja.,Santo Amaro,2023
01/3/2023 14:55:55,10 - Excelente!,,Tijuca,2023
01/3/2023 16:03:05,9 - Ótimo,Atendentes muito atenciosas ,Paulista,2023
01/3/2023 16:06:34,9 - Ótimo,,Tijuca,2023
01/3/2023 17:25:31,10 - Excelente!,,Tijuca,2023
01/3/2023 17:27:13,10 - Excelente!,Estou sinalizando desde o inicio do tratamento que eu não estou vendo resultado. Adquiri o pacote de acordo com a sugestão da clinica. Hoje farei minha última sessão e avliação com a personal. Ratifico que não estou satisfeita com o resultado e gostaria de algum posicioanmento da clinica para reverter essa questão.,Tijuca,2023
01/3/2023 17:28:41,10 - Excelente!,"A Amanda é uma profissional maravilhosa. Pela primeira vez senti minha limpeza de pele realmente feita, diferente das outras duas vezes anteriores.",Copacabana,2023
01/3/2023 20:37:05,8 - Bom,,Ipiranga,2023
01/4/2023 9:18:00,9 - Ótimo,"A sugestão é que, quando for feito o procedimento de preenchimento labial o paciente tenha um retorno depois de 15 dias. Meu preenchimento deu umas bolinhas, acredito se tivesse feito o retorno eu estaria mais satisfeita.",Sorocaba,2023
01/5/2023 11:50:17,7 - Regular,A massagem não foi tão boa,Lapa,2023
01/9/2023 11:23:14,10 - Excelente!,Está mravilhoso,Lapa,2023
01/9/2023 11:23:56,10 - Excelente!,Não,Tatuapé,2023
01/9/2023 11:24:07,9 - Ótimo,,Barra da Tijuca,2023
01/9/2023 11:24:10,10 - Excelente!,Ser mais flexível na troca de cortesias,Barra da Tijuca,2023
01/9/2023 11:24:25,10 - Excelente!,Fui muito bem tratada ,Ribeirão Preto,2023
01/9/2023 11:24:28,10 - Excelente!,,Santos,2023
01/9/2023 11:24:32,9 - Ótimo,Nao,Tucuruvi,2023
01/9/2023 11:24:33,10 - Excelente!,"Profissionais de massagem nota 1000, as duas funcionárias: Lorena e Luana",Ribeirão Preto,2023
01/9/2023 11:24:36,9 - Ótimo,Ñ ,Lapa,2023
01/9/2023 11:25:01,9 - Ótimo,,Paulista,2023
01/9/2023 11:25:04,10 - Excelente!,,Belo Horizonte,2023
01/9/2023 11:25:19,10 - Excelente!,,Londrina,2023
01/9/2023 11:25:33,10 - Excelente!,,Paulista,2023
01/9/2023 11:25:36,10 - Excelente!,,Ipiranga,2023
01/9/2023 11:25:36,9 - Ótimo,,Sorocaba,2023
01/9/2023 11:25:53,10 - Excelente!,,Copacabana,2023
01/9/2023 11:26:00,10 - Excelente!,Tudo excelente até agora,Tatuapé,2023
01/9/2023 11:26:05,6 - Médio,"Achei que a limpeza de pele é básica demais. Já fiz outras que me agradaram mais, com esfoliação, uso de máscara de vapor, extração TB ao redor dos lábios, massagem pós aplicação de creme hidratante. ",Santos,2023
01/9/2023 11:26:30,9 - Ótimo,Tenho tido uma ótima experiencia com as ptofissionais da estética.  Mas com as biomedicas já não tenho a mesma experiencia. ,Tijuca,2023
01/9/2023 11:26:31,9 - Ótimo,,Sorocaba,2023
01/9/2023 11:26:35,8 - Bom,"Eu , acho que deveria ter desconto especial e poderia ser oferecido os serviços de vocês de maneira mais expressiva ",Moema,2023
01/9/2023 11:26:37,10 - Excelente!,,Paulista,2023
01/9/2023 11:26:44,7 - Regular,"Para fazer agendamento pelo WhatsApp é muito difícil. Demoram a responder ou não respondem.
Além de marcar um horário e sempre ter que ficar mais de 30 min esperando.",Paulista,2023
01/9/2023 11:26:54,8 - Bom,Nao ,Ipiranga,2023
01/9/2023 11:27:13,5 - Abaixo do esperado,"A nota 5 é a média... dou nota 9 pra esteticista que fez a massagem, mas nota 3 pra biomédica que realizou o procedimento, fiquei com muitos hematomas, isso não acontecia quando era realizado pela dra. Alice.",Belo Horizonte,2023
01/9/2023 11:27:20,10 - Excelente!,Nao,Itaim,2023
01/9/2023 11:27:37,1 - Péssimo!,Insatisfação com o atendimento e com a qualidade do procedimento ,Londrina,2023
01/9/2023 11:27:48,10 - Excelente!,"Só tenho a dizer que as meninas tanto do atendimento qto as profissionais são maravilhosos
",Sorocaba,2023
01/9/2023 11:27:51,10 - Excelente!,Só sei se foi bom ótimo,Barra da Tijuca,2023
01/9/2023 11:28:01,5 - Abaixo do esperado,Fiquei com roxos e caroços no rosto que nunca tive antes na aplicação do botox,Sorocaba,2023
01/9/2023 11:28:54,10 - Excelente!,"Atendimento sem igual, tratamento de igual para igual aos clientes ",Santos,2023
01/9/2023 11:29:29,10 - Excelente!,"Só elogios todas muito atenciosas
",Ribeirão Preto,2023
01/9/2023 11:29:41,8 - Bom,"Poderia ter desconto especial para cliente,e poderia ser oferecido os serviços de vocês de maneira mais expressesiva ",Moema,2023
01/9/2023 11:29:42,10 - Excelente!,,Ipiranga,2023
01/9/2023 11:29:43,9 - Ótimo,Atendimento com rapidez e eficiência.,Tijuca,2023
01/9/2023 11:30:07,10 - Excelente!,Que a pro corpo tente abrir uma outra unidade na Vila Andrade /Morumbi,Moema,2023
01/9/2023 11:30:30,9 - Ótimo,,Paulista,2023
01/9/2023 11:30:57,10 - Excelente!,,Londrina,2023
01/9/2023 11:31:24,5 - Abaixo do esperado,"Fiz varios procedimentos na pro corpo uns anos atrás com a Dra.Adriana Benito. Sempre fui muito bem atendida. Quanto o procedimento que fiz agora tb sai satisfeita fui muito bem atendida pela Biomédica.  O problema é como a consultora que atende, vejo que agora elas devem ter metas ou ganhar por comissão não me senti confortável com a insistência da consultora e antes mesmo da Biomédica fazer a avaliação a consultora já falou o tanto de produto que eu deveria aplicar , isto me deixou muito insegura.",Moema,2023
01/9/2023 11:32:04,10 - Excelente!,,Copacabana,2023
01/9/2023 11:32:26,5 - Abaixo do esperado,Fiquei horrorizada ,Sorocaba,2023
01/9/2023 11:33:05,9 - Ótimo,Ñ,Belo Horizonte,2023
01/9/2023 11:33:49,10 - Excelente!,,Ipiranga,2023
01/9/2023 11:36:40,8 - Bom,Eu fiz a aplicação de sculptra mais ainda não deu o resultado que eu estava o bigode chinês continua. ,Tucuruvi,2023
01/9/2023 11:37:42,10 - Excelente!,"Os profissionais são atenciosos,educados e estão sempre prontos a nós ajudar qdo precisamos ",Barra da Tijuca,2023
01/9/2023 11:38:00,10 - Excelente!,,Tatuapé,2023
01/9/2023 11:38:03,9 - Ótimo,Não tenho,Paulista,2023
01/9/2023 11:38:21,10 - Excelente!,,Santos,2023
01/9/2023 11:38:29,10 - Excelente!,Faltam toalhas no atendimento das massagens.,Copacabana,2023
01/9/2023 11:38:34,10 - Excelente!,,Santo Amaro,2023
01/9/2023 11:38:59,10 - Excelente!,Adorei a clínica ,Santo Amaro,2023
01/9/2023 11:39:27,9 - Ótimo,Colocar uma área específica para que o cliente aguarde.. que não esteja conectado com o atendimento comercial ,Ipiranga,2023
01/9/2023 11:40:16,10 - Excelente!,FOI TUDO ÓTIMO ,Campinas,2023
01/9/2023 11:40:31,10 - Excelente!,Amo todas ,Paulista,2023
01/9/2023 11:42:33,10 - Excelente!,A princípio tudo ok,Tijuca,2023
01/9/2023 11:44:45,9 - Ótimo,Marcar sempre com a esteticista que iníciou o tratamento. ,Tijuca,2023
01/9/2023 11:44:48,8 - Bom,"Médica excelente! Atendentes simpáticas, mas achei o setor de vendas ""agressivo"". E senti uma mudança de comportamento depois de uma negativa minha ",Belo Horizonte,2023
01/9/2023 11:46:02,1 - Péssimo!,Melhorar a comunicação entre os funcionários ,Tatuapé,2023
01/9/2023 11:46:42,9 - Ótimo,,Tatuapé,2023
01/9/2023 11:48:53,8 - Bom,,Sorocaba,2023
01/9/2023 11:49:46,10 - Excelente!,Gostei de tudo pessoas qualificadas e atenciosas,Tucuruvi,2023
01/9/2023 11:50:37,10 - Excelente!,,Tucuruvi,2023
01/9/2023 11:51:12,10 - Excelente!,,Itaim,2023
01/9/2023 11:52:20,8 - Bom,"O procedimento apareceu um mancha roxa, e não tive orientação se podia passar algum produto pra aliviar. ",Paulista,2023
01/9/2023 11:52:43,10 - Excelente!,,Tijuca,2023
01/9/2023 11:53:14,10 - Excelente!,,Copacabana,2023
01/9/2023 11:56:13,10 - Excelente!,"Todos os setores de atendimento foram extremamente gentis, cuidadosos e atentos às minhas necessidades. Faltou apenas assinar um dos contratos.  Assinarei na próxima visita. ",Campinas,2023
01/9/2023 11:57:16,10 - Excelente!,"Não tenho nada de crítica, adoro tudo",Tatuapé,2023
01/9/2023 11:57:18,10 - Excelente!,Fui bem atendida ,Paulista,2023
01/9/2023 11:58:14,10 - Excelente!,Não ,Londrina,2023
01/9/2023 11:58:42,9 - Ótimo,,Itaim,2023
01/9/2023 11:59:53,10 - Excelente!,,Sorocaba,2023
01/9/2023 12:00:38,8 - Bom,"Ao iniciar o procedimento, sugiro que o profissional que vai aplicar mostre o frasco do produto. Assim o cliente tem mais segurança acerca da procedência e da quantidade contratada e aplicada.",Londrina,2023
01/9/2023 12:04:13,10 - Excelente!,,Tucuruvi,2023
01/9/2023 12:08:38,10 - Excelente!,,Sorocaba,2023
01/9/2023 12:09:06,10 - Excelente!,,Ipiranga,2023
01/9/2023 12:11:20,10 - Excelente!,,Paulista,2023
01/9/2023 12:12:01,10 - Excelente!,Pelo auto custo dos procedimentos (embora facilitado) poderia ter uma limpeza de pele a cada 3 meses (rsrsrs) o que vocês acham?,Tatuapé,2023
01/9/2023 12:12:27,10 - Excelente!,Não !! É excelente ,Sorocaba,2023
01/9/2023 12:13:30,10 - Excelente!,Tudo dentro dos padrões de excelente atendimento ,Campinas,2023
01/9/2023 12:24:20,10 - Excelente!,,Londrina,2023
01/9/2023 12:24:49,9 - Ótimo,,Paulista,2023
01/9/2023 12:25:46,10 - Excelente!,Para mim a princípio tudo ok,Campinas,2023
01/9/2023 12:27:05,10 - Excelente!,,Tatuapé,2023
01/9/2023 12:29:47,9 - Ótimo,"Já estou a algum tempo fazendo o tratamento Capilar, mas ainda estou aguardando algum resultado. Mas o atendimento das profissionais é muito bom e são muito gentis.",Paulista,2023
01/9/2023 12:31:16,10 - Excelente!,,Campinas,2023
01/9/2023 12:39:10,9 - Ótimo,,Paulista,2023
01/9/2023 12:43:59,10 - Excelente!,,Santos,2023
01/9/2023 12:45:08,8 - Bom,Ainda não tenho o que citar ,Tijuca,2023
01/9/2023 12:47:49,10 - Excelente!,Vocês deveriam ter uma agenda virtual para que o cliente possa ver seus dias e horários de agendamento. ,Paulista,2023
01/9/2023 12:50:42,10 - Excelente!,"Gostaria de parabenizar o atendimento das meninas, todas muito atenciosas.",Moema,2023
01/9/2023 12:54:38,10 - Excelente!,,Londrina,2023
01/9/2023 12:55:50,8 - Bom,"O profissional q me atendeu a primeira vez foi excepcional, esse último regular . Sendo ele na próxima aplicação, vou trocar de clínica.",Londrina,2023
01/9/2023 12:56:05,10 - Excelente!,,Barra da Tijuca,2023
01/9/2023 13:00:35,10 - Excelente!,Não ,Paulista,2023
01/9/2023 13:00:40,9 - Ótimo,,Ribeirão Preto,2023
01/9/2023 13:04:48,10 - Excelente!,,Paulista,2023
01/9/2023 13:16:44,9 - Ótimo,,Londrina,2023
01/9/2023 13:18:25,10 - Excelente!,,Londrina,2023
01/9/2023 13:18:39,7 - Regular,"Tenho pacote de limpeza de pele, no geral, nao acho q a extração seja bem feita , ja realizei 4 limpezas e a única q  extraiu realmente bem foi no ultimo atendimento. Alem disso cada vez falta alguma coisa. Uma vez nao passaram a vitamina C e dessa ultima vez a alta frequências utilizada após a extração estava com mal contato, nao estava funcionando… ",Paulista,2023
